id_video_anonimizado,text,final_misoginia,final_toxicidade,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,pred_label,threshold_aplicado
video_1001,Só casa com mulher linda por que será? #homem #homens #homemdevalor #homemmoderno #motivação,0,0,0.0067341746762394905,0.0004113136965315789,0.0014151225332170725,0.0024202032946050167,0.0027259066700935364,0.0006400750717148185,0.0009358993265777826,0,0.1
video_10136,Qual a diferença entre amar e gostar da utilidade da outra pessoa? 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0,0,0.0005006779101677239,0.0074121686629951,0.04360754042863846,0.005809564609080553,0.0369674451649189,0.0028867521323263645,0.0016895504668354988,0,0.1
video_10139,"Mulher Fica Mais Feliz Com Homem Mais Velho? A Verdade Você já se perguntou por que muitas mulheres preferem homens mais velhos? Neste vídeo, vamos explorar os motivos que fazem muitas mulheres se sentirem mais felizes ao lado de parceiros mais experientes. Será a maturidade e estabilidade a chave para o sucesso no relacionamento? Venha descobrir! #Relacionamento #MulherFeliz #HomensMaisVelhos #Psicologia #Maturidade",1,1,0.009516497142612934,0.0005787599366158247,0.0017511334735900164,0.004142268560826778,0.0031100534833967686,0.0007242733845487237,0.0014304480282589793,0,0.1
video_10155,Tem momentos na vida que a gente acha que está dando tudo errado mas é só o começo para algo maior 🗿 - Antiotario🔱 - Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ImperioCombo,0,0,0.0008438788936473429,0.005410973448306322,0.03495798632502556,0.0034531329292804003,0.026486817747354507,0.00233838870190084,0.0017877069767564535,0,0.1
video_10160,"VOCÊ ESTÁ SE ESPELHANDO COM O OUTRO  #homemdealtovalor #seducao #podcast #comportamentomasculino 📕 Descubra o poder do Método Alpha: método definitivo para transformar sua vida amorosa."" Acesse o link abaixo:https://bit.ly/47tJ0bQ- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Instagram:   Tik Tok:  - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - #desenvolvimentomasculino #seducao #homemdealtovalor #relacionamento",0,0,0.0004974920302629471,5.692973354598507e-05,0.0003477456921245903,0.000132992587168701,0.00029515178175643086,8.186879858840257e-05,8.071748015936464e-05,0,0.1
video_10179,"Em menos de 1 ano de separado consegui uma moto e mn casa, e a ex tá no fnd do poço e grávida 🗿 - Antiotario🔱 - Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ImperioCombo",0,1,0.0008258518064394593,0.004636253230273724,0.024403125047683716,0.0029115413781255484,0.017286812886595726,0.0024098469875752926,0.003051611827686429,0,0.1
video_10256,1 ano que minha mãe se foi 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0,0,0.0010628108866512775,0.009061933495104313,0.046634383499622345,0.006732051260769367,0.038694847375154495,0.002564123598858714,0.002296425634995103,0,0.1
video_10259,"DEPOIS DE SE SEPRAR, FAZ COISAS QUE ANTES NÃO FAZIA QUANDO ERA CASADO #relacionamento #namoro #casamentonapraia #casal #masculino #macho#seduçao #machoalfa #redpilled #masculinidade #homemdevalor#redpillbrasil #namorosafado #conquistarmulheres #reconquistar #casamento#conquistarmulher #conquistarumamor #fabricioacunha #fabricioacunhamentor #machomacho#amor #cortespodcast #mulher #homem",0,0,0.003833453869447112,0.00027119004516862333,0.0020636182744055986,0.0006028213538229465,0.0019026931840926409,0.0003611162246670574,0.0011992136714980006,0,0.1
video_10277,O homem deve bancar as mulheres #sedução #fofoca #conquista #sedutor #conquistar #homemdevalor,1,0,0.24528460204601288,0.0009349127649329603,0.005780613515526056,0.017342275008559227,0.02102520689368248,0.00191668258048594,0.08398974686861038,1,0.1
video_10279,"Abra o seu negócio, você não precisa ser rico para começar a empreender 🗿 - Antiotario🔱 - Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ImperioCombo",0,0,0.00282411091029644,0.004352140240371227,0.030278071761131287,0.0027441030833870173,0.026673240587115288,0.0020582263823598623,0.002601320156827569,0,0.1
