id_video_anonimizado,text,final_misoginia,final_toxicidade,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,pred_label,threshold_aplicado
video_10084,As pessoas podem mudar? | Thiago Schutz #shorts #reflexão #relacionamento #amor #mulher #fyp,0,0,0.0008938509272411466,0.0008601893205195665,0.0065706269815564156,0.0011768410913646221,0.0045885988511145115,0.00047750031808391213,0.0016439477913081646,0,0.1
video_10155,Tem momentos na vida que a gente acha que está dando tudo errado mas é só o começo para algo maior 🗿 - Antiotario🔱 - Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ImperioCombo,0,0,0.0008438788936473429,0.005410973448306322,0.03495798632502556,0.0034531329292804003,0.026486817747354507,0.00233838870190084,0.0017877069767564535,0,0.1
video_10172,"OS HOMENS NÃO QUEREM MAIS FICAR FAZENDO A VONTADE DAS MULHERES E ELAS ESTÃO DESESPERADAS#humor#memes Olá! seja bem vindo a mais um video do canal, hoje vamos falar, sobre o porquê que o homem deve malhar e treinar. não se esqueça de se inscrever no canal e deixar o like  além disso ative o sininho de notificações para não perder nenhum video. vamos começar;",1,1,0.0890372171998024,0.0007299803546629846,0.005714776460081339,0.01692144013941288,0.028192244470119476,0.0012679863721132278,0.004069664049893618,0,0.1
video_10220,"Ana, o que ve entende pela submissão bíblica da mulher ao marido? 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/BlackCombo",1,0,0.0010721535654738545,0.00136162422131747,0.004780192393809557,0.0013757578562945127,0.0029666852205991745,0.0008889277814887464,0.003171355929225683,0,0.1
video_10282,"Seu marido não está prestando mais para você, larga ele! Tem que queira. 🗿 - Antiotario🔱 - Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ImperioCombo",0,0,0.13537883758544922,0.005960938520729542,0.034669239073991776,0.005299558863043785,0.027761057019233704,0.015585491433739662,0.0227739866822958,1,0.1
video_10304,A beleza importa mesmo o que poucos tem coragem de dizer? Será que o homem bonito consegue mais oportunidades?  #homem #homens #homemdevalor #homemmoderno #motivação #,0,0,0.0035096299834549427,0.00020547027816064656,0.0006287977448664606,0.0011284686625003815,0.002403805498033762,0.00031018644222058356,0.0002728061517700553,0,0.1
video_10315,Os homens amam de forma verdadeira 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0,0,0.0014570734929293394,0.00778774032369256,0.034185804426670074,0.004595748148858547,0.028894774615764618,0.003359201829880476,0.004567947704344988,0,0.1
video_10364,"VILELA foi CHUT4DO pela EX 10 DE 10 #mentalidadeblack #mestredablack #redpill #desenvolvimentopessoal #masculinidade CURSO BITCOIN 10 REAIS:mercado pago:https://mpago.la/12Cyu4ochave PIX para pagamento no mercado pago:22992232841PIX concluido,é só chamar no whatsapp e informar o comprovante:https://wa.me/5522992232841COMBO JOVEM EMPRESÁRIO:https://pay.kiwify.com.br/jQ9YQDv?afid=zh8vwn7LESSE CANAL trata da perspectiva MASCULINA do mundo moderno e DESENVOLVIMENTO PESSOAL opiniões sarcásticas e humoradaspeço respeito nos comentários",0,0,0.012136177159845829,0.00029126839945092797,0.0017029469599947333,0.0012271449668332934,0.0074553703889250755,0.0006346590234898031,0.00041232892544940114,0,0.1
video_10386,AS MULHERES PROCURAM ISSO NOS HOMENS #relacionamento #sedução #namoro #conquistarmulheres #homem,0,0,0.4230903089046478,0.0026301536709070206,0.01513300184160471,0.014441308565437794,0.01641198992729187,0.003070560982450843,0.2894972562789917,1,0.1
video_10397,Ex na sua rede social? 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0,0,0.0009026852785609663,0.006904806010425091,0.04198252409696579,0.007526090368628502,0.03906423598527908,0.0024242361541837454,0.0019267485477030277,0,0.1
