id_video_anonimizado,text,final_misoginia,final_toxicidade,texto_analise,score_perspective_max,latencia_api,detalhe_toxicity,detalhe_severe,detalhe_identity,detalhe_insult,tipo_origem
video_10058,Hoje fazem 27 dias sem a minha mãe 🗿 - Antiotario🔱 - Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ImperioCombo,0,0,Hoje fazem 27 dias sem a minha mãe 🗿 - Antiotario🔱 - Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ImperioCombo,0.22445217,0.21450352668762207,0.22445217,0.02116089,0.025002124,0.03412145,videos
video_10180,5 tipos de homens que não vale a pena pegar#namoro #seducao #feminino #homemdevalor #sedução,0,0,5 tipos de homens que não vale a pena pegar#namoro #seducao #feminino #homemdevalor #sedução,0.28425202,0.06592726707458496,0.28425202,0.01935331,0.18546575,0.09270445,videos
video_10191,tua vida tá um inferno por esse motivo.... 🏛️ Cúpula Alphalife → https://matheuscopini.com/alphalife?utm_source=youtubeé por isso que sua vida anda tão desreculada.Meus princiais treinamentos:📱 Capital Digital: https://matheuscopini.com/capital-digital?utm_source=youtube 🏛️ Alphalife: https://matheuscopini.com/alphalife?utm_source=youtube 🔥 Lover: https://matheuscopini.com/lover?utm_source=youtube 🧠  Estoicismo diário: https://matheuscopini.com/estoicismodiario?utm_source=youtube  Me siga nas redes sociais: 🧔 Instagram Pessoal →   https://www.instagram.com/copini_alphalife/ 🧔 Instagram MKT →   https://www.instagram.com/copinicapital/  🎧 Spotify → https://open.spotify.com/show/4YHh4JPSMSJzcR8HxsIFfE Contato:📩 Contato comercial: alphalifecopini .com📩 Suporte para alunos: alphalifesuporte .com,0,0,tua vida tá um inferno por esse motivo.... 🏛️ Cúpula Alphalife → https://matheuscopini.com/alphalife?utm_source=youtubeé por isso que sua vida anda tão desreculada.Meus princiais treinamentos:📱 Capital Digital: https://matheuscopini.com/capital-digital?utm_source=youtube 🏛️ Alphalife: https://matheuscopini.com/alphalife?utm_source=youtube 🔥 Lover: https://matheuscopini.com/lover?utm_source=youtube 🧠  Estoicismo diário: https://matheuscopini.com/estoicismodiario?utm_source=youtube  Me siga nas redes sociais: 🧔 Instagram Pessoal →   https://www.instagram.com/copini_alphalife/ 🧔 Instagram MKT →   https://www.instagram.com/copinicapital/  🎧 Spotify → https://open.spotify.com/show/4YHh4JPSMSJzcR8HxsIFfE Contato:📩 Contato comercial: alphalifecopini .com📩 Suporte para alunos: alphalifesuporte .com,0.42985553,0.09613656997680664,0.42985553,0.16960317,0.051580742,0.40189892,videos
video_10198,Se você não depender do seu marido você vai se acabar 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,1,1,Se você não depender do seu marido você vai se acabar 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0.23812068,0.0970308780670166,0.23812068,0.023076924,0.035589635,0.06442356,videos
video_10199,"** ALERTA** Por Que Ficamos Nervosos Perto De Uma Pessoa Atraente (Atração Genuína ou Timidez) Qual Sua Atratividade Facial De 1-10? Obtenha Sua Analise 🔍😊👤💡📏https://abre.ai/iX8DAdiquira o Ebook ""Guia De Looksmaxxing De 10 Etapas""  👔✨📚📝👩‍🎨👨‍🎨📖https://abre.ai/iX8EAdiquira o Ebook "" Looksmaxxing De Maneira Errada"" GRATIS""   👔✨📚📝👩‍🎨https://abre.ai/iX8HMe Siga No Instagram  👣👉📸😊https://urlgeni.us/instagram/N0KqWMe Siga No TikTok  👣👉🎵😊https://urlgeni.us/tiktok/xcIwWMe Siga No Face 👣👉📘😊https://urlgeni.us/facebook/HEnL",0,0,"** ALERTA** Por Que Ficamos Nervosos Perto De Uma Pessoa Atraente (Atração Genuína ou Timidez) Qual Sua Atratividade Facial De 1-10? Obtenha Sua Analise 🔍😊👤💡📏https://abre.ai/iX8DAdiquira o Ebook ""Guia De Looksmaxxing De 10 Etapas""  👔✨📚📝👩‍🎨👨‍🎨📖https://abre.ai/iX8EAdiquira o Ebook "" Looksmaxxing De Maneira Errada"" GRATIS""   👔✨📚📝👩‍🎨https://abre.ai/iX8HMe Siga No Instagram  👣👉📸😊https://urlgeni.us/instagram/N0KqWMe Siga No TikTok  👣👉🎵😊https://urlgeni.us/tiktok/xcIwWMe Siga No Face 👣👉📘😊https://urlgeni.us/facebook/HEnL",0.04834723,0.07860755920410156,0.04834723,0.0050354004,0.006178642,0.014960921,videos
video_10214,As gordinhas são especiais? | Thiago Schutz #shorts #reflexão #emagrecimento #amor #relacionamento,1,1,As gordinhas são especiais? | Thiago Schutz #shorts #reflexão #emagrecimento #amor #relacionamento,0.14082454,0.07665777206420898,0.14082454,0.01083374,0.0440973,0.06285016,videos
video_10220,"Ana, o que ve entende pela submissão bíblica da mulher ao marido? 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/BlackCombo",1,0,"Ana, o que ve entende pela submissão bíblica da mulher ao marido? 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/BlackCombo",0.23451406,0.12717819213867188,0.23451406,0.022839356,0.055673428,0.07840354,videos
video_10245,A abundância do chad #homem #homens #homemdevalor #homemmoderno #motivação #,0,0,A abundância do chad #homem #homens #homemdevalor #homemmoderno #motivação #,0.005185362,0.10153436660766602,0.0009817235,7.927418e-05,0.00023123661,0.005185362,videos
video_10246,RAIAM SANTOS FALA SOBRE GU3RRA...,0,0,RAIAM SANTOS FALA SOBRE GU3RRA...,0.07212844,0.12051129341125488,0.07212844,0.0034713745,0.0073255757,0.021997316,videos
video_10282,"Seu marido não está prestando mais para você, larga ele! Tem que queira. 🗿 - Antiotario🔱 - Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ImperioCombo",0,0,"Seu marido não está prestando mais para você, larga ele! Tem que queira. 🗿 - Antiotario🔱 - Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ImperioCombo",0.31825066,0.07416272163391113,0.31825066,0.024350211,0.05612817,0.1662211,videos
