id_video_anonimizado,text,final_misoginia,final_toxicidade,texto_analise,score_perspective_max,latencia_api,detalhe_toxicity,detalhe_severe,detalhe_identity,detalhe_insult,tipo_origem
video_10084,As pessoas podem mudar? | Thiago Schutz #shorts #reflexão #relacionamento #amor #mulher #fyp,0,0,As pessoas podem mudar? | Thiago Schutz #shorts #reflexão #relacionamento #amor #mulher #fyp,0.00648687,0.1075584888458252,0.0047436883,0.0004506111,0.0013041744,0.00648687,videos
video_10155,Tem momentos na vida que a gente acha que está dando tudo errado mas é só o começo para algo maior 🗿 - Antiotario🔱 - Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ImperioCombo,0,0,Tem momentos na vida que a gente acha que está dando tudo errado mas é só o começo para algo maior 🗿 - Antiotario🔱 - Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ImperioCombo,0.11057663,0.10563302040100098,0.11057663,0.008354187,0.0103594,0.019354604,videos
video_10172,"OS HOMENS NÃO QUEREM MAIS FICAR FAZENDO A VONTADE DAS MULHERES E ELAS ESTÃO DESESPERADAS#humor#memes Olá! seja bem vindo a mais um video do canal, hoje vamos falar, sobre o porquê que o homem deve malhar e treinar. não se esqueça de se inscrever no canal e deixar o like  além disso ative o sininho de notificações para não perder nenhum video. vamos começar;",1,1,"OS HOMENS NÃO QUEREM MAIS FICAR FAZENDO A VONTADE DAS MULHERES E ELAS ESTÃO DESESPERADAS#humor#memes Olá! seja bem vindo a mais um video do canal, hoje vamos falar, sobre o porquê que o homem deve malhar e treinar. não se esqueça de se inscrever no canal e deixar o like  além disso ative o sininho de notificações para não perder nenhum video. vamos começar;",0.2855005,0.10639238357543945,0.2855005,0.01896597,0.22935481,0.071750276,videos
video_10220,"Ana, o que ve entende pela submissão bíblica da mulher ao marido? 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/BlackCombo",1,0,"Ana, o que ve entende pela submissão bíblica da mulher ao marido? 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/BlackCombo",0.23451406,0.10871601104736328,0.23451406,0.022839356,0.055673428,0.07840354,videos
video_10282,"Seu marido não está prestando mais para você, larga ele! Tem que queira. 🗿 - Antiotario🔱 - Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ImperioCombo",0,0,"Seu marido não está prestando mais para você, larga ele! Tem que queira. 🗿 - Antiotario🔱 - Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ImperioCombo",0.31825066,0.0871877670288086,0.31825066,0.024350211,0.05612817,0.1662211,videos
video_10304,A beleza importa mesmo o que poucos tem coragem de dizer? Será que o homem bonito consegue mais oportunidades?  #homem #homens #homemdevalor #homemmoderno #motivação #,0,0,A beleza importa mesmo o que poucos tem coragem de dizer? Será que o homem bonito consegue mais oportunidades?  #homem #homens #homemdevalor #homemmoderno #motivação #,0.017843807,0.11142635345458984,0.017843807,0.0011396408,0.0053276913,0.012984909,videos
video_10315,Os homens amam de forma verdadeira 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0,0,Os homens amam de forma verdadeira 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0.112540044,0.0843052864074707,0.112540044,0.009231567,0.018671319,0.020321451,videos
video_10364,"VILELA foi CHUT4DO pela EX 10 DE 10 #mentalidadeblack #mestredablack #redpill #desenvolvimentopessoal #masculinidade CURSO BITCOIN 10 REAIS:mercado pago:https://mpago.la/12Cyu4ochave PIX para pagamento no mercado pago:22992232841PIX concluido,é só chamar no whatsapp e informar o comprovante:https://wa.me/5522992232841COMBO JOVEM EMPRESÁRIO:https://pay.kiwify.com.br/jQ9YQDv?afid=zh8vwn7LESSE CANAL trata da perspectiva MASCULINA do mundo moderno e DESENVOLVIMENTO PESSOAL opiniões sarcásticas e humoradaspeço respeito nos comentários",0,0,"VILELA foi CHUT4DO pela EX 10 DE 10 #mentalidadeblack #mestredablack #redpill #desenvolvimentopessoal #masculinidade CURSO BITCOIN 10 REAIS:mercado pago:https://mpago.la/12Cyu4ochave PIX para pagamento no mercado pago:22992232841PIX concluido,é só chamar no whatsapp e informar o comprovante:https://wa.me/5522992232841COMBO JOVEM EMPRESÁRIO:https://pay.kiwify.com.br/jQ9YQDv?afid=zh8vwn7LESSE CANAL trata da perspectiva MASCULINA do mundo moderno e DESENVOLVIMENTO PESSOAL opiniões sarcásticas e humoradaspeço respeito nos comentários",0.37955463,0.10711526870727539,0.37955463,0.35040274,0.068465814,0.36798462,videos
video_10386,AS MULHERES PROCURAM ISSO NOS HOMENS #relacionamento #sedução #namoro #conquistarmulheres #homem,0,0,AS MULHERES PROCURAM ISSO NOS HOMENS #relacionamento #sedução #namoro #conquistarmulheres #homem,0.13908891,0.10851716995239258,0.13908891,0.012833111,0.072601855,0.028722567,videos
video_10397,Ex na sua rede social? 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0,0,Ex na sua rede social? 📕 - AntiOtário 🔱 - Código Masculino🚩 - Red Flags🔞 - Antiporn*🧘 - Lições Perpétuas🔐 - Entrada no Grupo PrivadoEsse é apenas o começo! 📚🗿👇🔗 | https://hotm.art/ComboManual,0.11088664,0.07872605323791504,0.11088664,0.008506775,0.01087737,0.020192537,videos
video_10410,BRIGADEIRO E O DIA QUE QUASE PEGOU UMA TRANS,1,0,BRIGADEIRO E O DIA QUE QUASE PEGOU UMA TRANS,0.4054415,0.09243607521057129,0.39441586,0.024772761,0.4054415,0.25998658,videos
